,Unnamed: 0,Canton,InitialPower,MainCategory,PlantCategory,SubCategory,TotalPower
2421,2421,TI,0.0,Hydroelectric power,Storage power plant,Waste,0.0
2422,2422,TI,0.0,Hydroelectric power,Pumped storage power plant,Waste,0.0
2423,2423,TI,0.0,Hydroelectric power,Integrated,Natural gas,0.0
2424,2424,TI,0.0,Hydroelectric power,Attached,Natural gas,0.0
2425,2425,TI,0.0,Hydroelectric power,,Natural gas,0.0
2426,2426,TI,0.0,Hydroelectric power,Continuous power plant,Natural gas,0.0
2427,2427,TI,0.0,Hydroelectric power,Drinking water power plant,Natural gas,0.0
2428,2428,TI,0.0,Hydroelectric power,Wastewater treatment,Natural gas,0.0
2429,2429,TI,0.0,Hydroelectric power,Diversion power plant,Natural gas,0.0
2430,2430,TI,0.0,Hydroelectric power,Biomass usage,Natural gas,0.0
2431,2431,TI,0.0,Hydroelectric power,Weir plant,Natural gas,0.0
2432,2432,TI,0.0,Hydroelectric power,Freestanding,Natural gas,0.0
2433,2433,TI,0.0,Hydroelectric power,Waste incineration,Natural gas,0.0
2434,2434,TI,0.0,Hydroelectric power,Wastewater power plant,Natural gas,0.0
2435,2435,TI,0.0,Hydroelectric power,Storage power plant,Natural gas,0.0
2436,2436,TI,0.0,Hydroelectric power,Pumped storage power plant,Natural gas,0.0
2437,2437,TI,0.0,Hydroelectric power,Integrated,Nuclear energy,0.0
2438,2438,TI,0.0,Hydroelectric power,Attached,Nuclear energy,0.0
2439,2439,TI,0.0,Hydroelectric power,,Nuclear energy,0.0
2440,2440,TI,0.0,Hydroelectric power,Continuous power plant,Nuclear energy,0.0
2441,2441,TI,0.0,Hydroelectric power,Drinking water power plant,Nuclear energy,0.0
2442,2442,TI,0.0,Hydroelectric power,Wastewater treatment,Nuclear energy,0.0
2443,2443,TI,0.0,Hydroelectric power,Diversion power plant,Nuclear energy,0.0
2444,2444,TI,0.0,Hydroelectric power,Biomass usage,Nuclear energy,0.0
2445,2445,TI,0.0,Hydroelectric power,Weir plant,Nuclear energy,0.0
2446,2446,TI,0.0,Hydroelectric power,Freestanding,Nuclear energy,0.0
2447,2447,TI,0.0,Hydroelectric power,Waste incineration,Nuclear energy,0.0
2448,2448,TI,0.0,Hydroelectric power,Wastewater power plant,Nuclear energy,0.0
2449,2449,TI,0.0,Hydroelectric power,Storage power plant,Nuclear energy,0.0
2450,2450,TI,0.0,Hydroelectric power,Pumped storage power plant,Nuclear energy,0.0
2451,2451,TI,0.0,Hydroelectric power,Integrated,Crude oil,0.0
2452,2452,TI,0.0,Hydroelectric power,Attached,Crude oil,0.0
2453,2453,TI,0.0,Hydroelectric power,,Crude oil,0.0
2454,2454,TI,0.0,Hydroelectric power,Continuous power plant,Crude oil,0.0
2455,2455,TI,0.0,Hydroelectric power,Drinking water power plant,Crude oil,0.0
2456,2456,TI,0.0,Hydroelectric power,Wastewater treatment,Crude oil,0.0
2457,2457,TI,0.0,Hydroelectric power,Diversion power plant,Crude oil,0.0
2458,2458,TI,0.0,Hydroelectric power,Biomass usage,Crude oil,0.0
2459,2459,TI,0.0,Hydroelectric power,Weir plant,Crude oil,0.0
2460,2460,TI,0.0,Hydroelectric power,Freestanding,Crude oil,0.0
2461,2461,TI,0.0,Hydroelectric power,Waste incineration,Crude oil,0.0
2462,2462,TI,0.0,Hydroelectric power,Wastewater power plant,Crude oil,0.0
2463,2463,TI,0.0,Hydroelectric power,Storage power plant,Crude oil,0.0
2464,2464,TI,0.0,Hydroelectric power,Pumped storage power plant,Crude oil,0.0
2465,2465,TI,0.0,Fossil fuel,Integrated,Photovoltaic,0.0
2466,2466,TI,0.0,Fossil fuel,Attached,Photovoltaic,0.0
2467,2467,TI,0.0,Fossil fuel,,Photovoltaic,0.0
2468,2468,TI,0.0,Fossil fuel,Continuous power plant,Photovoltaic,0.0
2469,2469,TI,0.0,Fossil fuel,Drinking water power plant,Photovoltaic,0.0
2470,2470,TI,0.0,Fossil fuel,Wastewater treatment,Photovoltaic,0.0
2471,2471,TI,0.0,Fossil fuel,Diversion power plant,Photovoltaic,0.0
2472,2472,TI,0.0,Fossil fuel,Biomass usage,Photovoltaic,0.0
2473,2473,TI,0.0,Fossil fuel,Weir plant,Photovoltaic,0.0
2474,2474,TI,0.0,Fossil fuel,Freestanding,Photovoltaic,0.0
2475,2475,TI,0.0,Fossil fuel,Waste incineration,Photovoltaic,0.0
2476,2476,TI,0.0,Fossil fuel,Wastewater power plant,Photovoltaic,0.0
2477,2477,TI,0.0,Fossil fuel,Storage power plant,Photovoltaic,0.0
2478,2478,TI,0.0,Fossil fuel,Pumped storage power plant,Photovoltaic,0.0
2479,2479,TI,0.0,Fossil fuel,Integrated,Wind Energy,0.0
2480,2480,TI,0.0,Fossil fuel,Attached,Wind Energy,0.0
2481,2481,TI,0.0,Fossil fuel,,Wind Energy,0.0
2482,2482,TI,0.0,Fossil fuel,Continuous power plant,Wind Energy,0.0
2483,2483,TI,0.0,Fossil fuel,Drinking water power plant,Wind Energy,0.0
2484,2484,TI,0.0,Fossil fuel,Wastewater treatment,Wind Energy,0.0
2485,2485,TI,0.0,Fossil fuel,Diversion power plant,Wind Energy,0.0
2486,2486,TI,0.0,Fossil fuel,Biomass usage,Wind Energy,0.0
2487,2487,TI,0.0,Fossil fuel,Weir plant,Wind Energy,0.0
2488,2488,TI,0.0,Fossil fuel,Freestanding,Wind Energy,0.0
2489,2489,TI,0.0,Fossil fuel,Waste incineration,Wind Energy,0.0
2490,2490,TI,0.0,Fossil fuel,Wastewater power plant,Wind Energy,0.0
2491,2491,TI,0.0,Fossil fuel,Storage power plant,Wind Energy,0.0
2492,2492,TI,0.0,Fossil fuel,Pumped storage power plant,Wind Energy,0.0
2493,2493,TI,0.0,Fossil fuel,Integrated,Hydroelectric power,0.0
2494,2494,TI,0.0,Fossil fuel,Attached,Hydroelectric power,0.0
2495,2495,TI,0.0,Fossil fuel,,Hydroelectric power,0.0
2496,2496,TI,0.0,Fossil fuel,Continuous power plant,Hydroelectric power,0.0
2497,2497,TI,0.0,Fossil fuel,Drinking water power plant,Hydroelectric power,0.0
2498,2498,TI,0.0,Fossil fuel,Wastewater treatment,Hydroelectric power,0.0
2499,2499,TI,0.0,Fossil fuel,Diversion power plant,Hydroelectric power,0.0
2500,2500,TI,0.0,Fossil fuel,Biomass usage,Hydroelectric power,0.0
2501,2501,TI,0.0,Fossil fuel,Weir plant,Hydroelectric power,0.0
2502,2502,TI,0.0,Fossil fuel,Freestanding,Hydroelectric power,0.0
2503,2503,TI,0.0,Fossil fuel,Waste incineration,Hydroelectric power,0.0
2504,2504,TI,0.0,Fossil fuel,Wastewater power plant,Hydroelectric power,0.0
2505,2505,TI,0.0,Fossil fuel,Storage power plant,Hydroelectric power,0.0
2506,2506,TI,0.0,Fossil fuel,Pumped storage power plant,Hydroelectric power,0.0
2507,2507,TI,0.0,Fossil fuel,Integrated,Biomass,0.0
2508,2508,TI,0.0,Fossil fuel,Attached,Biomass,0.0
2509,2509,TI,0.0,Fossil fuel,,Biomass,0.0
2510,2510,TI,0.0,Fossil fuel,Continuous power plant,Biomass,0.0
2511,2511,TI,0.0,Fossil fuel,Drinking water power plant,Biomass,0.0
2512,2512,TI,0.0,Fossil fuel,Wastewater treatment,Biomass,0.0
2513,2513,TI,0.0,Fossil fuel,Diversion power plant,Biomass,0.0
2514,2514,TI,0.0,Fossil fuel,Biomass usage,Biomass,0.0
2515,2515,TI,0.0,Fossil fuel,Weir plant,Biomass,0.0
2516,2516,TI,0.0,Fossil fuel,Freestanding,Biomass,0.0
2517,2517,TI,0.0,Fossil fuel,Waste incineration,Biomass,0.0
2518,2518,TI,0.0,Fossil fuel,Wastewater power plant,Biomass,0.0
2519,2519,TI,0.0,Fossil fuel,Storage power plant,Biomass,0.0
2520,2520,TI,0.0,Fossil fuel,Pumped storage power plant,Biomass,0.0
2521,2521,TI,0.0,Fossil fuel,Integrated,Waste,0.0
2522,2522,TI,0.0,Fossil fuel,Attached,Waste,0.0
2523,2523,TI,0.0,Fossil fuel,,Waste,0.0
2524,2524,TI,0.0,Fossil fuel,Continuous power plant,Waste,0.0
2525,2525,TI,0.0,Fossil fuel,Drinking water power plant,Waste,0.0
2526,2526,TI,0.0,Fossil fuel,Wastewater treatment,Waste,0.0
2527,2527,TI,0.0,Fossil fuel,Diversion power plant,Waste,0.0
2528,2528,TI,0.0,Fossil fuel,Biomass usage,Waste,0.0
2529,2529,TI,0.0,Fossil fuel,Weir plant,Waste,0.0
2530,2530,TI,0.0,Fossil fuel,Freestanding,Waste,0.0
2531,2531,TI,0.0,Fossil fuel,Waste incineration,Waste,0.0
2532,2532,TI,0.0,Fossil fuel,Wastewater power plant,Waste,0.0
2533,2533,TI,0.0,Fossil fuel,Storage power plant,Waste,0.0
2534,2534,TI,0.0,Fossil fuel,Pumped storage power plant,Waste,0.0
2535,2535,TI,0.0,Fossil fuel,Integrated,Natural gas,0.0
2536,2536,TI,0.0,Fossil fuel,Attached,Natural gas,0.0
2537,2537,TI,0.0,Fossil fuel,,Natural gas,0.0
2538,2538,TI,0.0,Fossil fuel,Continuous power plant,Natural gas,0.0
2539,2539,TI,0.0,Fossil fuel,Drinking water power plant,Natural gas,0.0
2540,2540,TI,0.0,Fossil fuel,Wastewater treatment,Natural gas,0.0
2541,2541,TI,0.0,Fossil fuel,Diversion power plant,Natural gas,0.0
2542,2542,TI,0.0,Fossil fuel,Biomass usage,Natural gas,0.0
2543,2543,TI,0.0,Fossil fuel,Weir plant,Natural gas,0.0
2544,2544,TI,0.0,Fossil fuel,Freestanding,Natural gas,0.0
2545,2545,TI,0.0,Fossil fuel,Waste incineration,Natural gas,0.0
2546,2546,TI,0.0,Fossil fuel,Wastewater power plant,Natural gas,0.0
2547,2547,TI,0.0,Fossil fuel,Storage power plant,Natural gas,0.0
2548,2548,TI,0.0,Fossil fuel,Pumped storage power plant,Natural gas,0.0
2549,2549,TI,0.0,Fossil fuel,Integrated,Nuclear energy,0.0
2550,2550,TI,0.0,Fossil fuel,Attached,Nuclear energy,0.0
2551,2551,TI,0.0,Fossil fuel,,Nuclear energy,0.0
2552,2552,TI,0.0,Fossil fuel,Continuous power plant,Nuclear energy,0.0
2553,2553,TI,0.0,Fossil fuel,Drinking water power plant,Nuclear energy,0.0
2554,2554,TI,0.0,Fossil fuel,Wastewater treatment,Nuclear energy,0.0
2555,2555,TI,0.0,Fossil fuel,Diversion power plant,Nuclear energy,0.0
2556,2556,TI,0.0,Fossil fuel,Biomass usage,Nuclear energy,0.0
2557,2557,TI,0.0,Fossil fuel,Weir plant,Nuclear energy,0.0
2558,2558,TI,0.0,Fossil fuel,Freestanding,Nuclear energy,0.0
2559,2559,TI,0.0,Fossil fuel,Waste incineration,Nuclear energy,0.0
2560,2560,TI,0.0,Fossil fuel,Wastewater power plant,Nuclear energy,0.0
2561,2561,TI,0.0,Fossil fuel,Storage power plant,Nuclear energy,0.0
2562,2562,TI,0.0,Fossil fuel,Pumped storage power plant,Nuclear energy,0.0
2563,2563,TI,0.0,Fossil fuel,Integrated,Crude oil,0.0
2564,2564,TI,0.0,Fossil fuel,Attached,Crude oil,0.0
2565,2565,TI,0.0,Fossil fuel,,Crude oil,0.0
2566,2566,TI,0.0,Fossil fuel,Continuous power plant,Crude oil,0.0
2567,2567,TI,0.0,Fossil fuel,Drinking water power plant,Crude oil,0.0
2568,2568,TI,0.0,Fossil fuel,Wastewater treatment,Crude oil,0.0
2569,2569,TI,0.0,Fossil fuel,Diversion power plant,Crude oil,0.0
2570,2570,TI,0.0,Fossil fuel,Biomass usage,Crude oil,0.0
2571,2571,TI,0.0,Fossil fuel,Weir plant,Crude oil,0.0
2572,2572,TI,0.0,Fossil fuel,Freestanding,Crude oil,0.0
2573,2573,TI,0.0,Fossil fuel,Waste incineration,Crude oil,0.0
2574,2574,TI,0.0,Fossil fuel,Wastewater power plant,Crude oil,0.0
2575,2575,TI,0.0,Fossil fuel,Storage power plant,Crude oil,0.0
2576,2576,TI,0.0,Fossil fuel,Pumped storage power plant,Crude oil,0.0
2577,2577,TI,0.0,Nuclear energy,Integrated,Photovoltaic,0.0
2578,2578,TI,0.0,Nuclear energy,Attached,Photovoltaic,0.0
2579,2579,TI,0.0,Nuclear energy,,Photovoltaic,0.0
2580,2580,TI,0.0,Nuclear energy,Continuous power plant,Photovoltaic,0.0
2581,2581,TI,0.0,Nuclear energy,Drinking water power plant,Photovoltaic,0.0
2582,2582,TI,0.0,Nuclear energy,Wastewater treatment,Photovoltaic,0.0
2583,2583,TI,0.0,Nuclear energy,Diversion power plant,Photovoltaic,0.0
2584,2584,TI,0.0,Nuclear energy,Biomass usage,Photovoltaic,0.0
2585,2585,TI,0.0,Nuclear energy,Weir plant,Photovoltaic,0.0
2586,2586,TI,0.0,Nuclear energy,Freestanding,Photovoltaic,0.0
2587,2587,TI,0.0,Nuclear energy,Waste incineration,Photovoltaic,0.0
2588,2588,TI,0.0,Nuclear energy,Wastewater power plant,Photovoltaic,0.0
2589,2589,TI,0.0,Nuclear energy,Storage power plant,Photovoltaic,0.0
2590,2590,TI,0.0,Nuclear energy,Pumped storage power plant,Photovoltaic,0.0
2591,2591,TI,0.0,Nuclear energy,Integrated,Wind Energy,0.0
2592,2592,TI,0.0,Nuclear energy,Attached,Wind Energy,0.0
2593,2593,TI,0.0,Nuclear energy,,Wind Energy,0.0
2594,2594,TI,0.0,Nuclear energy,Continuous power plant,Wind Energy,0.0
2595,2595,TI,0.0,Nuclear energy,Drinking water power plant,Wind Energy,0.0
2596,2596,TI,0.0,Nuclear energy,Wastewater treatment,Wind Energy,0.0
2597,2597,TI,0.0,Nuclear energy,Diversion power plant,Wind Energy,0.0
2598,2598,TI,0.0,Nuclear energy,Biomass usage,Wind Energy,0.0
2599,2599,TI,0.0,Nuclear energy,Weir plant,Wind Energy,0.0
2600,2600,TI,0.0,Nuclear energy,Freestanding,Wind Energy,0.0
2601,2601,TI,0.0,Nuclear energy,Waste incineration,Wind Energy,0.0
2602,2602,TI,0.0,Nuclear energy,Wastewater power plant,Wind Energy,0.0
2603,2603,TI,0.0,Nuclear energy,Storage power plant,Wind Energy,0.0
2604,2604,TI,0.0,Nuclear energy,Pumped storage power plant,Wind Energy,0.0
2605,2605,TI,0.0,Nuclear energy,Integrated,Hydroelectric power,0.0
2606,2606,TI,0.0,Nuclear energy,Attached,Hydroelectric power,0.0
2607,2607,TI,0.0,Nuclear energy,,Hydroelectric power,0.0
2608,2608,TI,0.0,Nuclear energy,Continuous power plant,Hydroelectric power,0.0
2609,2609,TI,0.0,Nuclear energy,Drinking water power plant,Hydroelectric power,0.0
2610,2610,TI,0.0,Nuclear energy,Wastewater treatment,Hydroelectric power,0.0
2611,2611,TI,0.0,Nuclear energy,Diversion power plant,Hydroelectric power,0.0
2612,2612,TI,0.0,Nuclear energy,Biomass usage,Hydroelectric power,0.0
2613,2613,TI,0.0,Nuclear energy,Weir plant,Hydroelectric power,0.0
2614,2614,TI,0.0,Nuclear energy,Freestanding,Hydroelectric power,0.0
2615,2615,TI,0.0,Nuclear energy,Waste incineration,Hydroelectric power,0.0
2616,2616,TI,0.0,Nuclear energy,Wastewater power plant,Hydroelectric power,0.0
2617,2617,TI,0.0,Nuclear energy,Storage power plant,Hydroelectric power,0.0
2618,2618,TI,0.0,Nuclear energy,Pumped storage power plant,Hydroelectric power,0.0
2619,2619,TI,0.0,Nuclear energy,Integrated,Biomass,0.0
2620,2620,TI,0.0,Nuclear energy,Attached,Biomass,0.0
2621,2621,TI,0.0,Nuclear energy,,Biomass,0.0
2622,2622,TI,0.0,Nuclear energy,Continuous power plant,Biomass,0.0
2623,2623,TI,0.0,Nuclear energy,Drinking water power plant,Biomass,0.0
2624,2624,TI,0.0,Nuclear energy,Wastewater treatment,Biomass,0.0
2625,2625,TI,0.0,Nuclear energy,Diversion power plant,Biomass,0.0
2626,2626,TI,0.0,Nuclear energy,Biomass usage,Biomass,0.0
2627,2627,TI,0.0,Nuclear energy,Weir plant,Biomass,0.0
2628,2628,TI,0.0,Nuclear energy,Freestanding,Biomass,0.0
2629,2629,TI,0.0,Nuclear energy,Waste incineration,Biomass,0.0
2630,2630,TI,0.0,Nuclear energy,Wastewater power plant,Biomass,0.0
2631,2631,TI,0.0,Nuclear energy,Storage power plant,Biomass,0.0
2632,2632,TI,0.0,Nuclear energy,Pumped storage power plant,Biomass,0.0
2633,2633,TI,0.0,Nuclear energy,Integrated,Waste,0.0
2634,2634,TI,0.0,Nuclear energy,Attached,Waste,0.0
2635,2635,TI,0.0,Nuclear energy,,Waste,0.0
2636,2636,TI,0.0,Nuclear energy,Continuous power plant,Waste,0.0
2637,2637,TI,0.0,Nuclear energy,Drinking water power plant,Waste,0.0
2638,2638,TI,0.0,Nuclear energy,Wastewater treatment,Waste,0.0
2639,2639,TI,0.0,Nuclear energy,Diversion power plant,Waste,0.0
2640,2640,TI,0.0,Nuclear energy,Biomass usage,Waste,0.0
2641,2641,TI,0.0,Nuclear energy,Weir plant,Waste,0.0
2642,2642,TI,0.0,Nuclear energy,Freestanding,Waste,0.0
2643,2643,TI,0.0,Nuclear energy,Waste incineration,Waste,0.0
2644,2644,TI,0.0,Nuclear energy,Wastewater power plant,Waste,0.0
2645,2645,TI,0.0,Nuclear energy,Storage power plant,Waste,0.0
2646,2646,TI,0.0,Nuclear energy,Pumped storage power plant,Waste,0.0
2647,2647,TI,0.0,Nuclear energy,Integrated,Natural gas,0.0
2648,2648,TI,0.0,Nuclear energy,Attached,Natural gas,0.0
2649,2649,TI,0.0,Nuclear energy,,Natural gas,0.0
2650,2650,TI,0.0,Nuclear energy,Continuous power plant,Natural gas,0.0
2651,2651,TI,0.0,Nuclear energy,Drinking water power plant,Natural gas,0.0
2652,2652,TI,0.0,Nuclear energy,Wastewater treatment,Natural gas,0.0
2653,2653,TI,0.0,Nuclear energy,Diversion power plant,Natural gas,0.0
2654,2654,TI,0.0,Nuclear energy,Biomass usage,Natural gas,0.0
2655,2655,TI,0.0,Nuclear energy,Weir plant,Natural gas,0.0
2656,2656,TI,0.0,Nuclear energy,Freestanding,Natural gas,0.0
2657,2657,TI,0.0,Nuclear energy,Waste incineration,Natural gas,0.0
2658,2658,TI,0.0,Nuclear energy,Wastewater power plant,Natural gas,0.0
2659,2659,TI,0.0,Nuclear energy,Storage power plant,Natural gas,0.0
2660,2660,TI,0.0,Nuclear energy,Pumped storage power plant,Natural gas,0.0
2661,2661,TI,0.0,Nuclear energy,Integrated,Nuclear energy,0.0
2662,2662,TI,0.0,Nuclear energy,Attached,Nuclear energy,0.0
2663,2663,TI,0.0,Nuclear energy,,Nuclear energy,0.0
2664,2664,TI,0.0,Nuclear energy,Continuous power plant,Nuclear energy,0.0
2665,2665,TI,0.0,Nuclear energy,Drinking water power plant,Nuclear energy,0.0
2666,2666,TI,0.0,Nuclear energy,Wastewater treatment,Nuclear energy,0.0
2667,2667,TI,0.0,Nuclear energy,Diversion power plant,Nuclear energy,0.0
2668,2668,TI,0.0,Nuclear energy,Biomass usage,Nuclear energy,0.0
2669,2669,TI,0.0,Nuclear energy,Weir plant,Nuclear energy,0.0
2670,2670,TI,0.0,Nuclear energy,Freestanding,Nuclear energy,0.0
2671,2671,TI,0.0,Nuclear energy,Waste incineration,Nuclear energy,0.0
2672,2672,TI,0.0,Nuclear energy,Wastewater power plant,Nuclear energy,0.0
2673,2673,TI,0.0,Nuclear energy,Storage power plant,Nuclear energy,0.0
2674,2674,TI,0.0,Nuclear energy,Pumped storage power plant,Nuclear energy,0.0
2675,2675,TI,0.0,Nuclear energy,Integrated,Crude oil,0.0
2676,2676,TI,0.0,Nuclear energy,Attached,Crude oil,0.0
2677,2677,TI,0.0,Nuclear energy,,Crude oil,0.0
2678,2678,TI,0.0,Nuclear energy,Continuous power plant,Crude oil,0.0
2679,2679,TI,0.0,Nuclear energy,Drinking water power plant,Crude oil,0.0
2680,2680,TI,0.0,Nuclear energy,Wastewater treatment,Crude oil,0.0
2681,2681,TI,0.0,Nuclear energy,Diversion power plant,Crude oil,0.0
2682,2682,TI,0.0,Nuclear energy,Biomass usage,Crude oil,0.0
2683,2683,TI,0.0,Nuclear energy,Weir plant,Crude oil,0.0
2684,2684,TI,0.0,Nuclear energy,Freestanding,Crude oil,0.0
2685,2685,TI,0.0,Nuclear energy,Waste incineration,Crude oil,0.0
2686,2686,TI,0.0,Nuclear energy,Wastewater power plant,Crude oil,0.0
2687,2687,TI,0.0,Nuclear energy,Storage power plant,Crude oil,0.0
2688,2688,TI,0.0,Nuclear energy,Pumped storage power plant,Crude oil,0.0
2689,2689,FR,19027.590000000004,Other renewable energies,Integrated,Photovoltaic,20263.3
2690,2690,FR,156112.07,Other renewable energies,Attached,Photovoltaic,163961.83000000002
2691,2691,FR,0.0,Other renewable energies,,Photovoltaic,0.0
2692,2692,FR,0.0,Other renewable energies,Continuous power plant,Photovoltaic,0.0
2693,2693,FR,0.0,Other renewable energies,Drinking water power plant,Photovoltaic,0.0
2694,2694,FR,0.0,Other renewable energies,Wastewater treatment,Photovoltaic,0.0
2695,2695,FR,0.0,Other renewable energies,Diversion power plant,Photovoltaic,0.0
2696,2696,FR,0.0,Other renewable energies,Biomass usage,Photovoltaic,0.0
2697,2697,FR,0.0,Other renewable energies,Weir plant,Photovoltaic,0.0
2698,2698,FR,361.27,Other renewable energies,Freestanding,Photovoltaic,373.56
2699,2699,FR,0.0,Other renewable energies,Waste incineration,Photovoltaic,0.0
2700,2700,FR,0.0,Other renewable energies,Wastewater power plant,Photovoltaic,0.0
2701,2701,FR,0.0,Other renewable energies,Storage power plant,Photovoltaic,0.0
2702,2702,FR,0.0,Other renewable energies,Pumped storage power plant,Photovoltaic,0.0
2703,2703,FR,0.0,Other renewable energies,Integrated,Wind Energy,0.0
2704,2704,FR,0.0,Other renewable energies,Attached,Wind Energy,0.0
2705,2705,FR,0.0,Other renewable energies,,Wind Energy,0.0
2706,2706,FR,0.0,Other renewable energies,Continuous power plant,Wind Energy,0.0
2707,2707,FR,0.0,Other renewable energies,Drinking water power plant,Wind Energy,0.0
2708,2708,FR,0.0,Other renewable energies,Wastewater treatment,Wind Energy,0.0
2709,2709,FR,0.0,Other renewable energies,Diversion power plant,Wind Energy,0.0
2710,2710,FR,0.0,Other renewable energies,Biomass usage,Wind Energy,0.0
2711,2711,FR,0.0,Other renewable energies,Weir plant,Wind Energy,0.0
2712,2712,FR,0.0,Other renewable energies,Freestanding,Wind Energy,0.0
2713,2713,FR,0.0,Other renewable energies,Waste incineration,Wind Energy,0.0
2714,2714,FR,0.0,Other renewable energies,Wastewater power plant,Wind Energy,0.0
2715,2715,FR,0.0,Other renewable energies,Storage power plant,Wind Energy,0.0
2716,2716,FR,0.0,Other renewable energies,Pumped storage power plant,Wind Energy,0.0
2717,2717,FR,0.0,Other renewable energies,Integrated,Hydroelectric power,0.0
2718,2718,FR,0.0,Other renewable energies,Attached,Hydroelectric power,0.0
2719,2719,FR,0.0,Other renewable energies,,Hydroelectric power,0.0
2720,2720,FR,0.0,Other renewable energies,Continuous power plant,Hydroelectric power,0.0
2721,2721,FR,0.0,Other renewable energies,Drinking water power plant,Hydroelectric power,0.0
2722,2722,FR,0.0,Other renewable energies,Wastewater treatment,Hydroelectric power,0.0
2723,2723,FR,0.0,Other renewable energies,Diversion power plant,Hydroelectric power,0.0
2724,2724,FR,0.0,Other renewable energies,Biomass usage,Hydroelectric power,0.0
2725,2725,FR,0.0,Other renewable energies,Weir plant,Hydroelectric power,0.0
